tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037229200,54481,1168,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3142,4777352.96484375,8918.16082521378
6037229300,43176,1440,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3143,5361360.49316406,9403.79906802267
6037229410,47406,866,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3144,5839057.29296875,9706.98716421443
6037229420,45856,1043,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3145,6294942.09863281,10050.5319248621
6037231100,31271,672,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3146,9467086.08691406,12847.409904481
6037433804,46581,1104,Very Low Income,Yes,Yes,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,3147,16180828.0820313,18123.9879205052
6037433901,49621,1359,Very Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3148,7763236.60351563,11238.8392796693
6037433903,52438,1413,Very Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3149,9693252.2578125,13208.2179567459
6037434001,51438,966,Very Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3150,11357758.3222656,16263.7453032458
6037434003,60147,960,Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3151,10306616.0820313,15880.497455048
6037434004,71652,731,Low Income,Yes,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,3152,7314010.36621094,11904.1940001252
6037434100,59432,1620,Low Income,Yes,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,3153,26883533.2675781,24141.2748250574
6037460001,194375,571,Above Moderate Income,No,No,No,District 5,Unincorporated - East Pasadena,SPA 3 - San Gabriel,3154,55898764.3291016,48331.6103943827
6037460002,131469,1085,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3155,16833839.3925781,20910.5191351674
6037460101,136348,2397,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3156,61611925.7099609,43874.7142585181
6037460200,99223,1797,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3157,34223676.7558594,26580.5456221513
6037460301,130438,1415,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3158,53030337.8847656,39458.7960726991
6037460302,68615,1623,Low Income,Yes,No,Yes,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3159,14120738.3310547,17543.7505490707
6037460401,92917,363,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3160,58084160.9589844,80640.936184325
6037460501,180417,1658,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,3161,80132856.4003906,56457.9147365513
6037460502,216750,1400,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,3162,27931932.7109375,30109.9124078909
6037460601,144618,1739,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,3163,52699188.4697266,41666.5891371788
6037460700,160565,1508,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,3164,80180946.5068359,43805.6348528166
6037460800,221375,1137,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3165,72962766.7216797,41639.3713895226
6037460900,78643,1939,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3166,26585435.5253906,24840.9647816098
6037461000,103866,1531,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3167,19031866.9472656,20734.8373374149
6037461100,99511,1857,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3168,21043338.3027344,19627.1574781418
6037461200,151375,1692,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3169,26191845.984375,27476.1948325324
6037461300,78030,2527,Low Income,Yes,No,Yes,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3170,20902469.4082031,28238.4997824501
6037461400,67399,1279,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3171,10989542.8330078,15147.3275945338
6037461501,77114,1293,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3172,10807760.3183594,13636.8644196711
6037461502,55590,1825,Very Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3173,12616574.5869141,14633.1287189965
6037461600,80231,1810,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3174,17855749.046875,17782.1740605343
6037461700,137321,644,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3175,23687036.2822266,27347.5387242204
6037461901,49583,1710,Very Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3176,9449256.03417969,13415.3580113214
6037461902,36409,1166,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3177,8983693.04101563,12373.1835899401
6037462001,72250,1245,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3178,5511006.35644531,10802.7239234373
6037462002,29397,1130,Extremely Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3179,5508891.68261719,10785.5804252044
6037462100,64459,1916,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3180,11273053.2763672,13715.5911477549
6037462201,39851,1965,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3181,5766319.34375,9687.05387958061
6037462202,83813,1519,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3182,6115347.24316406,9952.31738232657
6037462301,63583,1921,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3183,6793086.76464844,10720.6373074528
6037462302,74931,1605,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3184,7563810.20214844,11246.3473311309
6037462400,92500,1526,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3185,14128500.2441406,15477.1661728449
6037462500,95833,2628,Moderate Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3186,27792728.9589844,30199.8548767378
6037462600,124438,925,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3187,11326996.0263672,15505.7893837508
6037462700,68500,2204,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3188,17936278.734375,17398.0230802243
6037462800,86955,1057,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3189,12226095.9472656,14971.4860311264
6037462900,104596,1475,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3190,25101005.7539063,21219.095374987
6037603703,92364,829,Low Income,No,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3191,7027787.93652344,10770.7013111799
6037603705,68611,902,Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3192,2958773.62109375,7392.65624946796
6037603706,42927,1074,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - El Camino Village,SPA 8 - South Bay,3193,3992160.0625,9930.36871514337
6037603801,62866,1556,Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,3194,7167070.50683594,10594.7065769926
6037603802,73602,1139,Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,3195,6832164.53222656,10354.9343678167
6037603901,64886,1264,Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,3196,7982435.90332031,15456.4599374647
6037603902,48258,1162,Very Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,3197,8080918.70117188,12037.5397602608
6037604001,72147,1209,Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,3198,7129745.98632813,10687.071034825
6037604002,63980,1442,Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,3199,6995919.54882813,10360.4049234077
6037604101,62201,1195,Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,3200,5197447.734375,9593.58265901255
6037604102,89347,759,Low Income,No,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,3201,5705463.50097656,12008.6113812108
6037604200,65625,1659,Low Income,Yes,No,Yes,District 2,City of Inglewood,SPA 8 - South Bay,3202,13449760.9140625,17675.6173949716
6037609900,77059,644,Low Income,Yes,No,Yes,District 4,Unincorporated - La Rambla,SPA 8 - South Bay,3203,5516526.02636719,12905.4290369088
6037620001,132153,1521,Above Moderate Income,No,No,No,District 2,City of El Segundo,SPA 8 - South Bay,3204,12802240.8818359,14702.1008885806
6037620002,115000,1456,Above Moderate Income,No,No,No,District 2,City of El Segundo,SPA 8 - South Bay,3205,12754489.1269531,15822.0755906778
6037620101,101389,2038,Above Moderate Income,No,No,No,District 2,City of El Segundo,SPA 8 - South Bay,3206,14563830.0195313,16145.5843635476
6037620102,123167,1630,Above Moderate Income,No,No,No,District 2,City of El Segundo,SPA 8 - South Bay,3207,9388354.04199219,16010.84488915
6037620201,135136,903,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3208,2018511.75097656,6645.59628528593
6037620301,179032,1542,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3209,11223224.3398438,14150.6373841595
6037620303,170694,1790,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3210,12338672.734375,15887.7850329504
6037620305,124787,2362,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3211,11936835.0683594,16883.2955777626
6037620400,135455,1936,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3212,27769487.9970703,21113.9802322799
6037620501,134570,2089,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3213,27886999.1152344,21151.3457533806
6037620521,112964,1669,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3214,6934219.92480469,10530.2751838136
6037620522,127269,1825,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3215,8027678.24902344,11200.6184497234
6037620601,92135,2111,Low Income,No,No,Yes,District 2,City of Redondo Beach,SPA 8 - South Bay,3216,14700748.7509766,19877.1450434462
6037620602,134118,1927,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3217,14624225.1484375,18655.5874576326
6037620701,128466,2834,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3218,10956223.3535156,15209.3916944786
6037620703,185204,1220,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3219,6190960.06738281,10997.0258770677
6037620704,161462,1134,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3220,7980967.9921875,13473.8582282706
6037620801,173462,1396,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3221,12893891.2558594,15696.795468591
6037620901,215156,1081,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3222,9373822.02246094,12894.8057021958
6037620904,185119,1028,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3223,5878914.08984375,10106.9404950805
6037621001,139063,1900,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,3224,10175657.7919922,16002.7284919719
6037621005,142821,2406,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,3225,12106909.7099609,15546.1987329616
6037603702,96964,1700,Above Moderate Income,No,No,No,District 2,Unincorporated - El Camino Village,SPA 8 - South Bay,3226,28046529.2070313,21737.9760760684
6037621102,161667,1162,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,3227,6029107.20996094,10693.9287239222
6037621104,138906,3128,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,3228,10632729.7539063,13473.4307979758
6037621201,115632,2742,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3229,17709590.2158203,17281.0272970825
6037621204,95417,1790,Moderate Income,No,No,Yes,District 2,City of Redondo Beach,SPA 8 - South Bay,3230,17695470.7460938,17725.5502711606
6037621301,110243,2677,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3231,16895190.2138672,17257.5313727484
6037621324,96392,1924,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3232,6392411.55566406,13205.7061611629
6037113322,96387,1561,Above Moderate Income,No,No,No,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3233,19184402.5429688,20113.5046411877
6037113323,77596,1511,Low Income,Yes,No,Yes,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3234,7772517.08984375,11011.51806179
6037113324,86347,1001,Low Income,No,No,Yes,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3235,3492130.75585938,7928.50910219664
6037113423,96108,869,Above Moderate Income,No,No,No,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3236,7649753.99804688,11075.1134184285
6037113424,89661,1065,Low Income,No,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3237,18738326.0625,20657.6485127718
